date,open,low,high,close,adj_close,volume,shares_outstanding
2012-01-17,172.43,171.43,174.0,172.08,113.03,6279556,1216688963.0
2012-01-18,171.92,171.61,173.61,173.11,113.7,4812228,1216688963.0
2012-01-19,173.8,172.42,174.34,172.58,113.36,8961291,1216688963.0
2012-01-20,177.6,176.63,180.66,180.23,118.38,13440786,1216688963.0
2012-01-23,179.65,179.42,182.14,181.63,119.3,6016278,1216688963.0
2012-01-24,180.33,180.23,183.85,183.49,120.52,5591602,1216688963.0
2012-01-25,182.92,181.27,183.79,183.3,120.4,4560246,1216688963.0
2012-01-26,183.36,182.09,184.31,182.58,119.92,4188916,1216688963.0
2012-01-27,181.65,181.46,183.34,182.08,119.6,3514978,1216688963.0
2012-01-30,181.06,179.94,184.25,184.03,120.88,4559514,1216688963.0
2012-01-31,184.6,182.6,184.61,184.13,120.94,5048833,1216688963.0
2012-02-01,184.71,183.95,186.24,184.15,120.95,5322885,1216688963.0
2012-02-02,184.24,182.92,184.83,183.11,120.27,4087036,1216688963.0
2012-02-03,184.45,184.07,185.59,185.12,121.59,4729698,1216688963.0
2012-02-06,184.02,183.56,185.24,184.34,121.08,3807231,1216688963.0
2012-02-07,183.99,183.53,185.6,184.85,121.41,3590918,1216688963.0
2012-02-08,184.3,183.3,185.07,184.46,121.63,3978775,1216688963.0
2012-02-09,184.54,184.08,185.91,184.64,121.75,4054714,1216688963.0
2012-02-10,183.33,182.87,183.97,183.96,121.3,3547091,1216688963.0
2012-02-13,184.81,183.31,185.17,184.15,121.42,2571905,1216688963.0
2012-02-14,183.33,182.44,184.13,183.77,121.17,3554413,1216688963.0
2012-02-15,183.85,182.85,184.93,183.8,121.19,4205861,1216688963.0
2012-02-16,184.14,183.56,184.75,184.53,121.68,3687673,1216688963.0
2012-02-17,185.19,183.84,185.33,184.91,121.93,3918839,1216688963.0
2012-02-21,185.21,184.0,185.7,184.89,121.91,3445106,1216688963.0
2012-02-22,184.54,184.27,186.18,185.34,122.21,3426487,1216688963.0
2012-02-23,185.34,184.78,190.47,188.92,124.57,8402204,1216688963.0
2012-02-24,189.66,187.96,189.83,189.06,124.66,3507447,1216688963.0
2012-02-27,188.13,187.48,189.97,188.84,124.52,3931286,1216688963.0
2012-02-28,189.05,188.75,190.21,189.27,124.8,3313100,1216688963.0
2012-02-29,189.16,187.81,190.41,188.08,124.02,5352487,1216688963.0
2012-03-01,188.56,188.27,189.74,188.84,124.52,3724074,1216688963.0
2012-03-02,188.43,188.39,190.14,190.07,125.33,3898860,1216688963.0
2012-03-05,189.64,189.58,192.34,191.84,126.49,7257148,1216688963.0
2012-03-06,190.38,188.16,190.86,188.59,124.35,5454576,1216688963.0
2012-03-07,189.38,188.63,189.84,189.07,124.67,3500857,1216688963.0
2012-03-08,190.48,189.91,191.19,191.02,125.96,3290507,1216688963.0
2012-03-09,191.19,190.94,192.26,191.8,126.47,3324397,1216688963.0
2012-03-12,192.09,191.42,192.71,192.16,126.71,3263206,1216688963.0
2012-03-13,192.85,192.74,194.93,194.82,128.46,5089836,1216688963.0
2012-03-14,194.82,194.68,196.13,195.72,129.05,4814006,1216688963.0
2012-03-15,195.93,195.74,197.11,196.94,129.86,3787671,1216688963.0
2012-03-16,197.93,196.95,198.39,196.95,129.87,10080302,1216688963.0
2012-03-19,196.66,195.51,197.45,196.67,129.68,3936307,1216688963.0
2012-03-20,195.74,194.74,195.98,195.27,128.76,3865075,1216688963.0
2012-03-21,195.33,195.32,196.72,195.69,129.03,3483075,1216688963.0
2012-03-22,195.03,194.99,196.93,196.45,129.54,3459959,1216688963.0
2012-03-23,196.84,195.56,196.9,196.44,129.53,3175865,1216688963.0
2012-03-26,197.37,197.25,198.78,198.63,130.97,3575437,1216688963.0
2012-03-27,199.29,197.9,199.48,198.07,130.6,2828907,1216688963.0
2012-03-28,198.32,197.2,199.51,198.17,130.67,3415922,1216688963.0
2012-03-29,197.03,196.96,199.33,199.11,131.29,3560270,1216688963.0
2012-03-30,199.56,198.86,199.92,199.47,131.53,3363099,1216688963.0
2012-04-02,199.77,198.94,200.47,200.26,132.05,3543743,1206544676.0
2012-04-03,200.11,199.37,201.42,200.29,132.07,4279709,1206544676.0
2012-04-04,197.15,196.17,197.88,196.99,129.89,4606584,1206544676.0
2012-04-05,196.13,195.47,196.63,196.43,129.52,3984214,1206544676.0
2012-04-09,195.41,194.43,197.1,195.93,129.19,3479937,1206544676.0
2012-04-10,195.93,193.28,196.69,193.43,127.55,4323013,1206544676.0
2012-04-11,195.02,193.56,195.33,193.67,127.7,3521045,1206544676.0
2012-04-12,193.88,193.73,196.52,196.29,129.43,3064362,1206544676.0
2012-04-13,195.33,193.88,195.65,193.88,127.84,3940282,1206544676.0
2012-04-16,195.74,193.81,196.91,193.81,127.79,4002624,1206544676.0
2012-04-17,195.57,195.17,198.51,198.33,130.77,6344513,1206544676.0
2012-04-18,193.53,191.2,195.1,191.33,126.16,10620561,1206544676.0
2012-04-19,191.23,188.83,192.41,190.74,125.77,6027993,1206544676.0
2012-04-20,191.04,190.33,191.32,190.82,125.82,4977077,1206544676.0
2012-04-23,189.19,188.14,190.34,189.89,125.21,3785265,1206544676.0
2012-04-24,190.31,190.12,193.58,191.2,126.08,5885110,1206544676.0
2012-04-25,193.14,192.93,194.73,194.62,128.33,4187556,1206544676.0
2012-04-26,194.46,194.46,197.14,196.54,129.59,3454624,1206544676.0
2012-04-27,197.39,196.85,199.02,197.72,130.37,3657757,1206544676.0
2012-04-30,197.62,197.25,198.81,197.97,130.54,2900767,1206544676.0
2012-05-01,198.07,197.62,199.74,198.85,131.12,2840831,1206544676.0
2012-05-02,197.87,197.81,199.11,198.91,131.16,2468874,1206544676.0
2012-05-03,199.11,197.47,199.73,198.13,130.64,2956624,1206544676.0
2012-05-04,197.39,195.41,198.0,195.98,129.22,4208686,1206544676.0
2012-05-07,194.99,193.98,195.76,194.79,128.44,3528576,1206544676.0
2012-05-08,193.54,190.94,194.13,192.62,127.55,4060049,1206544676.0
2012-05-09,191.19,190.31,194.07,192.38,127.39,3914655,1206544676.0
2012-05-10,192.16,191.22,194.31,191.78,126.99,4006703,1206544676.0
2012-05-11,191.17,191.16,193.23,192.32,127.35,2501509,1206544676.0
2012-05-14,191.13,189.83,191.88,190.67,126.25,3168543,1206544676.0
2012-05-15,190.67,190.02,192.61,190.29,126.0,3124820,1206544676.0
2012-05-16,190.65,189.46,192.5,190.95,126.44,5231046,1206544676.0
2012-05-17,190.89,188.95,191.96,189.19,125.27,5885110,1206544676.0
2012-05-18,190.04,186.58,190.04,187.27,124.0,6001007,1206544676.0
2012-05-21,187.36,186.07,189.23,189.06,125.19,4007958,1206544676.0
2012-05-22,189.33,187.44,189.54,188.16,124.6,3731187,1206544676.0
2012-05-23,186.93,184.7,187.85,187.5,124.15,4288600,1206544676.0
2012-05-24,187.37,185.47,187.65,187.47,124.13,3733488,1206544676.0
2012-05-25,186.53,185.47,187.38,185.76,123.0,3035387,1206544676.0
2012-05-29,186.63,186.63,189.37,187.82,124.37,3784951,1206544676.0
2012-05-30,186.23,185.25,186.87,185.98,123.15,3768215,1206544676.0
2012-05-31,185.56,183.56,186.36,184.42,122.11,9714725,1206544676.0
2012-06-01,181.76,180.31,183.29,180.76,119.7,5445894,1206544676.0
2012-06-04,180.06,178.78,181.05,180.25,119.35,4837227,1206544676.0
2012-06-05,179.66,179.31,181.5,180.88,119.77,3720099,1206544676.0
2012-06-06,182.39,181.66,185.47,185.46,122.8,3808800,1206544676.0
2012-06-07,186.69,185.41,187.22,185.89,123.09,3871351,1206544676.0
2012-06-08,185.19,184.23,186.56,186.56,123.53,2593243,1206544676.0
2012-06-11,187.95,183.91,188.05,184.04,121.87,3423872,1206544676.0
2012-06-12,183.69,183.69,186.11,185.99,123.16,3162790,1206544676.0
2012-06-13,185.81,183.89,186.61,184.61,122.24,3397094,1206544676.0
2012-06-14,184.51,184.26,187.22,186.52,123.51,3749910,1206544676.0
2012-06-15,187.46,186.81,190.51,190.34,126.04,6682894,1206544676.0
2012-06-18,188.88,188.5,190.86,189.57,125.53,3534329,1206544676.0
2012-06-19,190.09,190.06,191.19,190.18,125.93,3449290,1206544676.0
2012-06-20,189.96,188.81,190.96,190.04,125.84,3533597,1206544676.0
2012-06-21,190.32,184.69,190.68,184.89,122.42,4515164,1206544676.0
2012-06-22,185.34,184.72,186.31,185.18,122.62,9228858,1206544676.0
2012-06-25,184.02,183.25,184.89,184.38,122.09,3359334,1206544676.0
2012-06-26,185.03,182.36,185.16,183.51,121.51,3593951,1206544676.0
2012-06-27,183.69,182.5,185.18,184.51,122.18,2889784,1206544676.0
2012-06-28,182.82,180.59,183.63,182.98,121.16,4149796,1206544676.0
2012-06-29,185.99,183.95,187.2,186.98,123.81,5501542,1206544676.0
2012-07-02,187.72,186.28,188.53,187.22,123.97,2957042,1195342225.0
2012-07-03,186.86,186.34,187.71,187.31,124.03,1517118,1195342225.0
2012-07-05,186.31,185.11,188.19,186.7,123.63,2813949,1195342225.0
2012-07-06,185.39,181.4,185.41,182.99,121.17,5180733,1195342225.0
2012-07-09,182.37,179.78,182.6,181.33,120.07,4171553,1195342225.0
2012-07-10,181.93,177.44,182.73,178.07,117.91,4906054,1195342225.0
2012-07-11,178.03,175.44,179.12,177.1,117.27,5707081,1195342225.0
2012-07-12,176.15,173.85,176.28,175.04,115.9,5158140,1195342225.0
2012-07-13,175.39,174.98,178.14,177.83,117.75,4113918,1195342225.0
2012-07-16,177.42,176.46,177.92,176.66,116.98,3289042,1195342225.0
2012-07-17,177.56,175.14,178.1,175.57,116.26,5395896,1195342225.0
2012-07-18,176.05,175.48,180.3,179.97,119.17,8388397,1195342225.0
2012-07-19,184.89,184.48,188.19,186.75,123.66,10873588,1195342225.0
2012-07-20,185.55,183.72,186.33,183.99,121.83,5010026,1195342225.0
2012-07-23,181.43,179.92,182.89,182.44,120.8,4084107,1195342225.0
2012-07-24,182.52,180.27,182.91,181.97,120.49,3762567,1195342225.0
2012-07-25,181.94,180.99,184.29,182.68,120.96,4010155,1195342225.0
2012-07-26,184.98,184.1,186.38,185.42,122.78,3433913,1195342225.0
2012-07-27,186.52,185.42,188.73,187.75,124.32,4369456,1195342225.0
2012-07-30,187.69,187.3,189.14,188.03,124.51,2915202,1195342225.0
2012-07-31,187.86,187.27,188.89,187.36,124.06,3668322,1195342225.0
2012-08-01,188.3,186.16,189.15,186.6,123.56,2677028,1195342225.0
2012-08-02,185.62,184.53,187.95,185.9,123.1,2941980,1195342225.0
2012-08-03,187.84,187.53,190.2,189.79,125.67,3428893,1195342225.0
2012-08-06,190.02,189.79,191.15,190.02,125.82,2445339,1195342225.0
2012-08-07,190.66,190.06,192.05,191.14,126.56,3357032,1195342225.0
2012-08-08,189.55,189.45,190.91,190.28,126.53,2163442,1195342225.0
2012-08-09,189.89,189.19,190.69,189.69,126.14,2259465,1195342225.0
2012-08-10,189.17,188.57,190.6,190.53,126.7,2720123,1195342225.0
2012-08-13,190.13,189.09,191.19,190.26,126.52,2529542,1195342225.0
2012-08-14,190.13,189.02,190.56,189.57,126.06,2680166,1195342225.0
2012-08-15,190.15,189.22,190.56,189.68,126.13,2208943,1195342225.0
2012-08-16,190.03,189.41,192.47,192.01,127.68,2855057,1195342225.0
2012-08-17,192.24,191.84,193.12,192.37,127.92,2669183,1195342225.0
2012-08-20,191.86,191.23,192.28,191.68,127.47,2443456,1195342225.0
2012-08-21,192.15,189.65,192.16,189.91,126.29,3254420,1195342225.0
2012-08-22,189.9,188.25,189.91,188.58,125.4,3447721,1195342225.0
2012-08-23,188.37,186.85,188.69,187.09,124.42,2884240,1195342225.0
2012-08-24,186.39,185.66,189.4,189.07,125.73,2760917,1195342225.0
2012-08-27,189.25,187.01,189.58,187.08,124.41,2613745,1195342225.0
2012-08-28,186.96,185.95,187.49,186.3,123.89,2656003,1195342225.0
2012-08-29,186.55,186.33,187.42,186.5,124.02,2239904,1195342225.0
2012-08-30,186.2,184.68,186.87,184.87,122.93,2866981,1195342225.0
2012-08-31,185.76,184.95,187.33,186.28,123.88,3340192,1195342225.0
2012-09-04,187.96,184.75,188.5,185.98,123.68,4722062,1195342225.0
2012-09-05,185.86,185.36,187.24,186.46,124.0,3464875,1195342225.0
2012-09-06,187.63,187.49,190.69,190.34,126.58,4112558,1195342225.0
2012-09-07,190.36,189.37,190.73,190.73,126.83,3570730,1195342225.0
2012-09-10,190.62,189.99,192.94,192.11,127.75,4401568,1195342225.0
2012-09-11,191.73,191.69,194.51,194.33,129.23,4090488,1195342225.0
2012-09-12,194.57,194.03,195.65,194.81,129.55,3435064,1195342225.0
2012-09-13,195.39,194.51,197.72,197.28,131.19,4058062,1195342225.0
2012-09-14,197.17,196.99,198.52,197.72,131.48,4243727,1195342225.0
2012-09-17,196.51,196.51,198.84,198.04,131.69,3425755,1195342225.0
2012-09-18,197.78,197.4,198.74,197.96,131.64,2590001,1195342225.0
2012-09-19,198.42,196.95,198.44,197.35,131.24,2725458,1195342225.0
2012-09-20,196.8,196.27,197.89,197.11,131.08,3911099,1195342225.0
2012-09-21,198.24,196.87,198.8,196.92,130.95,13358989,1195342225.0
2012-09-24,196.0,195.89,197.0,196.26,130.51,3672611,1195342225.0
2012-09-25,196.56,195.94,198.2,195.97,130.32,3499079,1195342225.0
2012-09-26,196.03,194.93,196.92,195.03,129.69,3580772,1195342225.0
2012-09-27,195.38,195.16,197.8,196.85,130.91,2899407,1195342225.0
2012-09-28,196.62,196.28,199.16,198.33,131.89,5136801,1195342225.0
2012-10-01,198.86,198.8,202.44,201.21,133.81,5707917,1181909350.0
2012-10-02,201.68,199.33,202.17,200.61,133.4,3473766,1181909350.0
2012-10-03,200.71,200.1,202.01,201.25,133.83,3339146,1181909350.0
2012-10-04,201.03,199.36,201.69,201.14,133.75,3093545,1181909350.0
2012-10-05,201.86,200.82,202.48,201.33,133.88,2989886,1181909350.0
2012-10-08,200.78,200.01,201.38,200.59,133.39,2073800,1181909350.0
2012-10-09,200.72,198.57,201.47,198.84,132.23,3745098,1181909350.0
2012-10-10,198.68,196.03,199.07,196.77,130.85,4209627,1181909350.0
2012-10-11,197.49,196.59,198.15,196.71,130.81,3043860,1181909350.0
2012-10-12,196.6,196.52,198.81,198.66,132.11,2836752,1181909350.0
2012-10-15,199.69,198.68,200.19,199.74,132.83,3201701,1181909350.0
2012-10-16,200.71,200.26,201.72,201.72,134.14,5891177,1181909350.0
2012-10-17,192.36,189.82,194.46,191.81,127.55,13256899,1181909350.0
2012-10-18,191.12,185.54,191.34,186.39,123.94,9723511,1181909350.0
2012-10-19,186.7,184.68,187.46,184.86,122.93,6924834,1181909350.0
2012-10-22,185.19,183.98,186.12,185.85,123.59,4605015,1181909350.0
2012-10-23,185.02,182.54,185.47,182.84,121.59,4631060,1181909350.0
2012-10-24,183.98,182.18,184.79,182.33,121.25,3909948,1181909350.0
2012-10-25,182.99,182.32,183.98,183.17,121.81,3399082,1181909350.0
2012-10-26,183.07,183.05,185.34,184.77,122.87,4190799,1181909350.0
2012-10-31,186.23,185.11,187.77,185.98,123.67,6330706,1181909350.0
2012-11-01,186.39,185.99,189.19,188.48,125.34,3931705,1181909350.0
2012-11-02,188.84,184.79,189.29,184.92,122.97,4456065,1181909350.0
2012-11-05,183.9,183.57,186.4,185.6,123.42,2862065,1181909350.0
2012-11-06,186.67,186.12,188.1,186.49,124.01,3431926,1181909350.0
2012-11-07,184.86,182.75,185.16,182.75,122.07,4964525,1181909350.0
2012-11-08,182.98,181.73,183.37,181.74,121.39,3705141,1181909350.0
2012-11-09,181.5,180.57,183.21,181.3,121.1,3840494,1181909350.0
2012-11-12,181.67,179.17,182.38,180.93,120.85,3208500,1181909350.0
2012-11-13,180.11,179.97,182.49,180.04,120.26,3563408,1181909350.0
2012-11-14,180.82,177.13,180.95,177.35,118.46,4607002,1181909350.0
2012-11-15,177.66,176.65,178.97,177.68,118.68,3568638,1181909350.0
2012-11-16,178.14,176.96,179.31,178.72,119.37,4875197,1181909350.0
2012-11-19,180.32,180.02,182.02,181.98,121.55,3753989,1181909350.0
2012-11-20,181.53,179.97,181.75,180.88,120.82,3316029,1181909350.0
2012-11-21,180.98,180.64,182.5,181.92,121.51,5428322,1181909350.0
2012-11-23,182.6,182.41,184.98,184.98,123.56,4055970,1181909350.0
2012-11-26,183.99,183.34,184.87,184.4,123.17,5449974,1181909350.0
2012-11-27,183.63,182.6,184.56,182.82,122.11,3442281,1181909350.0
2012-11-28,182.58,180.95,183.59,183.54,122.59,3769366,1181909350.0
2012-11-29,184.27,181.84,184.42,183.11,122.31,4265483,1181909350.0
2012-11-30,183.32,181.17,183.56,181.71,121.37,5163474,1181909350.0
2012-12-03,182.37,180.08,182.89,181.15,121.0,3503682,1181909350.0
2012-12-04,181.37,180.71,182.36,181.03,120.92,4174272,1181909350.0
2012-12-05,180.7,178.72,181.13,180.35,120.47,4395397,1181909350.0
2012-12-06,180.85,180.12,181.82,181.36,121.14,3364564,1181909350.0
2012-12-07,181.78,181.75,183.75,183.51,122.57,4279500,1181909350.0
2012-12-10,183.72,183.22,185.03,184.15,123.0,3596671,1181909350.0
2012-12-11,184.68,184.66,186.23,185.66,124.01,4334624,1181909350.0
2012-12-12,186.04,184.0,186.19,184.46,123.21,4437027,1181909350.0
2012-12-13,183.73,182.95,184.56,183.55,122.6,3789867,1181909350.0
2012-12-14,183.26,182.85,184.89,183.33,122.45,4002937,1181909350.0
2012-12-17,183.33,183.33,185.38,185.11,123.64,3966850,1181909350.0
2012-12-18,185.32,185.32,187.3,187.08,124.96,4315691,1181909350.0
2012-12-19,186.86,186.42,187.81,186.5,124.57,4466943,1181909350.0
2012-12-20,185.92,184.67,186.38,186.2,124.37,4376987,1181909350.0
2012-12-21,184.61,183.15,185.95,184.91,123.51,8603664,1181909350.0
2012-12-24,184.56,183.58,185.31,183.94,122.86,1706235,1181909350.0
2012-12-26,183.76,182.55,185.02,183.51,122.57,2904219,1181909350.0
2012-12-27,183.11,182.31,184.78,184.24,123.06,4150110,1181909350.0
2012-12-28,182.71,181.48,183.77,181.48,121.22,3699284,1181909350.0
2012-12-31,180.91,180.54,183.25,183.13,122.32,4900405,1168766589.0
2013-01-02,185.55,185.28,187.72,187.72,125.38,4428869,1168766589.0
2013-01-03,187.06,185.89,187.66,186.68,124.69,3812356,1168766589.0
2013-01-04,185.65,184.3,185.91,185.46,123.88,3535689,1168766589.0
2013-01-07,184.89,183.88,185.26,184.65,123.33,2993966,1168766589.0
2013-01-08,184.44,183.18,184.8,184.39,123.16,3166137,1168766589.0
2013-01-09,184.97,183.22,184.98,183.86,122.81,3359752,1168766589.0
2013-01-10,184.18,182.87,184.47,184.4,123.17,3774073,1168766589.0
2013-01-11,185.61,184.42,186.42,185.9,124.17,4058898,1168766589.0
2013-01-14,184.34,183.32,184.78,184.15,123.0,4364121,1168766589.0
2013-01-15,182.9,182.02,184.25,184.03,122.93,4364017,1168766589.0
2013-01-16,183.56,182.94,184.68,184.12,122.98,3099193,1168766589.0
2013-01-17,185.32,184.74,185.91,185.13,123.66,4060154,1168766589.0
2013-01-18,185.5,185.28,186.42,185.92,124.18,4769342,1168766589.0
2013-01-22,185.81,185.48,187.46,187.46,125.21,7502226,1168766589.0
2013-01-23,194.55,194.42,199.41,195.72,130.73,13106903,1168766589.0
2013-01-24,194.94,194.15,196.04,195.43,130.54,4651771,1168766589.0
2013-01-25,195.46,195.15,196.16,195.96,130.89,3513409,1168766589.0
2013-01-28,195.84,195.31,197.15,195.92,130.86,2953590,1168766589.0
2013-01-29,195.35,194.68,196.68,194.93,130.2,3783487,1168766589.0
2013-01-30,194.73,194.25,195.87,194.57,129.96,3136326,1168766589.0
2013-01-31,194.38,194.03,195.48,194.14,129.67,3233604,1168766589.0
2013-02-01,195.65,194.88,196.32,196.16,131.02,3525752,1168766589.0
2013-02-04,195.21,194.62,196.0,194.83,130.13,3335485,1168766589.0
2013-02-05,195.32,193.6,195.75,193.87,129.5,3804197,1168766589.0
2013-02-06,191.58,190.78,192.44,192.18,128.91,3790913,1168766589.0
2013-02-07,191.8,189.94,192.07,190.96,128.09,3218228,1168766589.0
2013-02-08,191.18,190.9,193.2,192.81,129.33,3026392,1168766589.0
2013-02-11,192.14,190.97,193.07,191.36,128.36,3080156,1168766589.0
2013-02-12,191.21,190.27,191.91,191.24,128.28,2575043,1168766589.0
2013-02-13,191.83,190.79,192.11,191.29,128.31,2269611,1168766589.0
2013-02-14,190.95,190.5,191.51,190.87,128.03,3445733,1168766589.0
2013-02-15,191.19,191.03,192.4,192.14,128.88,3794679,1168766589.0
2013-02-19,191.78,191.41,193.01,191.51,128.46,3136222,1168766589.0
2013-02-20,191.8,190.11,192.85,190.54,127.81,3886308,1168766589.0
2013-02-21,189.89,189.4,190.32,189.61,127.18,4103353,1168766589.0
2013-02-22,190.47,190.1,192.25,192.25,128.95,3250863,1168766589.0
2013-02-25,192.8,188.82,193.59,188.82,126.66,4021661,1168766589.0
2013-02-26,189.89,189.14,191.11,190.38,127.7,3547614,1168766589.0
2013-02-27,190.14,189.87,193.83,193.43,129.75,4377615,1168766589.0
2013-02-28,193.29,191.96,194.19,192.0,128.79,4904903,1168766589.0
2013-03-01,191.83,190.59,194.02,193.99,130.12,3460482,1168766589.0
2013-03-04,193.68,193.64,196.17,196.17,131.58,3863296,1168766589.0
2013-03-05,196.81,196.64,198.57,197.45,132.44,3982959,1168766589.0
2013-03-06,197.93,197.57,199.32,199.22,133.63,3760161,1168766589.0
2013-03-07,199.13,199.08,200.38,200.21,134.3,4063082,1168766589.0
2013-03-08,200.62,200.22,201.47,201.13,134.91,3870723,1168766589.0
2013-03-11,200.8,199.85,200.96,200.84,134.72,3189986,1168766589.0
2013-03-12,200.19,199.89,201.46,201.29,135.02,3756814,1168766589.0
2013-03-13,200.96,200.54,203.02,202.73,135.99,3510271,1168766589.0
2013-03-14,202.82,202.82,206.37,206.31,138.39,5758753,1168766589.0
2013-03-15,205.91,204.02,206.41,205.47,137.82,8295094,1168766589.0
2013-03-18,203.54,203.29,205.07,203.83,136.73,3144276,1168766589.0
2013-03-19,204.71,202.51,205.66,204.05,136.87,3345736,1168766589.0
2013-03-20,205.32,204.88,206.33,205.6,137.91,3157874,1168766589.0
2013-03-21,203.59,200.87,203.63,202.93,136.12,6098598,1168766589.0
2013-03-22,202.88,202.31,203.8,202.75,136.0,3170949,1168766589.0
2013-03-25,203.19,200.81,203.45,201.47,135.14,3391655,1168766589.0
2013-03-26,202.46,202.2,203.16,203.02,136.18,2406114,1168766589.0
2013-03-27,201.68,200.86,202.83,201.62,135.24,3371676,1168766589.0
2013-03-28,200.6,200.51,204.05,203.92,136.78,3922395,1168766589.0
2013-04-01,203.44,201.96,204.11,203.04,136.19,2243147,1159798938.0
2013-04-02,203.56,202.27,205.27,204.93,137.46,3260173,1159798938.0
2013-04-03,204.89,203.28,205.44,203.31,136.37,3272725,1159798938.0
2013-04-04,203.41,200.8,203.57,202.02,135.51,3880137,1159798938.0
2013-04-05,199.9,197.27,200.61,200.2,134.29,4338808,1159798938.0
2013-04-08,199.88,198.21,200.11,200.11,134.23,2459355,1159798938.0
2013-04-09,200.34,199.44,200.76,200.02,134.17,2695856,1159798938.0
2013-04-10,202.54,201.21,203.16,202.68,135.95,3686313,1159798938.0
2013-04-11,202.2,201.58,203.72,203.56,136.54,3823758,1159798938.0
2013-04-12,201.52,200.55,202.19,202.08,135.55,3311008,1159798938.0
2013-04-15,201.19,200.06,202.38,200.06,134.19,4412133,1159798938.0
2013-04-16,201.57,200.0,202.68,202.68,135.95,2991037,1159798938.0
2013-04-17,201.27,200.29,201.81,200.45,134.46,3420211,1159798938.0
2013-04-18,200.87,197.08,201.0,198.04,132.84,6801092,1159798938.0
2013-04-19,187.13,181.41,187.86,181.64,121.84,19713962,1159798938.0
2013-04-22,182.74,179.43,182.96,179.57,120.45,10298288,1159798938.0
2013-04-23,180.95,180.32,184.09,183.18,122.87,6585721,1159798938.0
2013-04-24,183.71,182.69,184.03,183.28,122.94,3863819,1159798938.0
2013-04-25,184.22,183.86,186.59,185.42,124.37,4864841,1159798938.0
2013-04-26,185.62,184.75,186.15,185.76,124.61,3650854,1159798938.0
2013-04-29,186.21,186.09,190.9,190.39,127.71,6205290,1159798938.0
2013-04-30,190.37,188.67,193.68,193.63,129.88,7886735,1159798938.0
2013-05-01,192.99,190.44,193.28,190.85,128.02,5124459,1159798938.0
2013-05-02,191.32,190.97,193.53,193.49,129.79,4126575,1159798938.0
2013-05-03,194.97,194.79,196.29,195.52,131.15,4699364,1159798938.0
2013-05-06,194.83,192.66,195.02,193.86,130.04,5048519,1159798938.0
2013-05-07,193.89,192.78,194.77,194.68,130.58,3609746,1159798938.0
2013-05-08,194.02,193.6,195.84,195.81,131.95,3767378,1159798938.0
2013-05-09,195.69,193.81,195.98,194.3,130.94,3705246,1159798938.0
2013-05-10,194.43,193.9,195.54,195.48,131.73,3430043,1159798938.0
2013-05-13,195.2,193.33,195.48,193.57,130.44,3816226,1159798938.0
2013-05-14,193.2,193.19,194.71,194.27,130.92,3869886,1159798938.0
2013-05-15,193.36,193.15,194.72,194.38,130.99,4213393,1159798938.0
2013-05-16,195.03,195.03,197.5,195.69,131.87,4714322,1159798938.0
2013-05-17,196.22,195.98,200.29,199.27,134.29,5966489,1159798938.0
2013-05-20,198.87,198.3,199.95,198.47,133.75,3780767,1159798938.0
2013-05-21,198.13,197.9,200.27,199.47,134.42,3120113,1159798938.0
2013-05-22,199.33,197.06,200.91,197.89,133.35,5425393,1159798938.0
2013-05-23,196.44,196.11,199.44,197.09,132.82,5417339,1159798938.0
2013-05-24,195.69,195.43,197.35,196.67,132.53,3447407,1159798938.0
2013-05-28,198.32,198.05,199.42,198.64,133.86,4196029,1159798938.0
2013-05-29,197.15,196.98,199.25,198.78,133.95,3597612,1159798938.0
2013-05-30,197.87,197.87,201.71,200.15,134.88,4602086,1159798938.0
2013-05-31,199.42,198.87,202.66,198.87,134.02,5176654,1159798938.0
2013-06-03,199.09,198.21,200.81,199.76,134.62,3474812,1159798938.0
2013-06-04,199.43,196.06,199.81,197.12,132.84,3763822,1159798938.0
2013-06-05,196.14,193.5,197.22,193.82,130.61,4409308,1159798938.0
2013-06-06,194.07,192.61,195.22,194.84,131.3,3848652,1159798938.0
2013-06-07,195.84,195.13,197.28,197.28,132.94,3089256,1159798938.0
2013-06-10,197.87,195.89,197.88,196.0,132.08,2774306,1159798938.0
2013-06-11,194.24,193.6,196.89,195.01,131.41,2943862,1159798938.0
2013-06-12,195.59,191.69,196.2,192.35,129.62,3566651,1159798938.0
2013-06-13,192.17,191.53,195.41,194.81,131.28,3032877,1159798938.0
2013-06-14,195.0,192.94,195.74,193.31,130.27,2933507,1159798938.0
2013-06-17,194.49,193.64,196.15,194.11,130.81,3368015,1159798938.0
2013-06-18,194.09,193.95,197.03,195.86,131.99,3428579,1159798938.0
2013-06-19,195.45,193.05,196.01,193.06,130.1,2977021,1159798938.0
2013-06-20,191.85,188.6,192.83,188.67,127.14,4722481,1159798938.0
2013-06-21,189.77,185.03,189.79,186.86,125.92,9324881,1159798938.0
2013-06-24,185.46,182.93,186.34,185.03,124.69,4556585,1159798938.0
2013-06-25,186.72,184.66,186.99,186.41,125.62,4023125,1159798938.0
2013-06-26,187.35,185.95,187.6,186.29,125.54,3472929,1159798938.0
2013-06-27,187.43,186.7,188.24,187.05,126.05,3675853,1159798938.0
2013-06-28,183.3,180.12,184.19,182.71,123.12,10518367,1159798938.0
2013-07-01,183.7,182.72,185.28,182.87,123.23,4646750,1145815411.0
2013-07-02,182.39,181.89,184.73,183.08,123.37,3825954,1145815411.0
