date,open,low,high,close,adj_close,volume
2012-09-07,144.01,143.88,144.39,144.33,117.84,107218047
2012-09-10,144.19,143.46,144.44,143.51,117.17,86274348
2012-09-11,143.6,143.56,144.37,143.91,117.5,88581396
2012-09-12,144.39,143.9,144.55,144.39,117.89,87596498
2012-09-13,144.37,143.99,147.04,146.59,119.69,225243763
2012-09-14,146.88,146.76,148.11,147.24,120.22,169672999
2012-09-17,146.94,146.37,147.19,146.74,119.81,119136952
2012-09-18,146.49,146.25,146.81,146.62,119.71,98293358
2012-09-19,146.79,146.41,147.17,146.7,119.78,128175304
2012-09-20,146.03,145.63,146.79,146.71,119.78,153893195
2012-09-21,146.64,145.81,146.67,145.87,119.73,108585503
2012-09-24,145.15,145.04,145.98,145.65,119.55,95622709
2012-09-25,145.96,144.06,146.24,144.1,118.28,133060270
2012-09-26,144.07,142.95,144.11,143.29,117.62,146283598
2012-09-27,143.89,143.51,144.97,144.64,118.72,111654225
2012-09-28,144.09,143.46,144.56,143.97,118.18,150664142
2012-10-01,144.52,144.01,145.69,144.35,118.49,135858200
2012-10-02,144.92,143.83,145.15,144.5,118.61,113346235
2012-10-03,144.89,144.13,145.43,145.09,119.09,121026475
2012-10-04,145.64,145.44,146.34,146.13,119.95,124255532
2012-10-05,146.91,145.7,147.16,146.14,119.96,124661611
2012-10-08,145.6,145.31,146.12,145.64,119.55,78257959
2012-10-09,145.53,144.15,145.65,144.2,118.36,148520522
2012-10-10,144.18,143.09,144.32,143.28,117.61,123906096
2012-10-11,144.28,143.33,144.49,143.36,117.67,123539819
2012-10-12,143.46,142.58,143.95,142.89,117.29,124063714
2012-10-15,143.23,142.77,144.23,144.08,118.27,107448207
2012-10-16,144.76,144.66,145.64,145.54,119.46,108612021
2012-10-17,145.64,145.42,146.32,146.2,120.01,128757819
2012-10-18,145.82,145.33,146.52,145.82,119.69,147982555
2012-10-19,145.55,143.05,145.56,143.39,117.7,185459471
2012-10-22,143.15,142.28,143.67,143.41,117.72,125401781
2012-10-23,141.86,140.83,142.06,141.42,116.08,191909488
2012-10-24,141.93,140.8,142.1,141.02,115.75,119929435
2012-10-25,142.02,140.57,142.28,141.43,116.09,134167644
2012-10-26,141.3,140.39,141.84,141.35,116.02,146001865
2012-10-31,141.85,140.68,142.03,141.35,116.02,103253290
2012-11-01,141.65,141.52,143.01,142.83,117.24,100929973
2012-11-02,143.68,141.41,143.72,141.56,116.2,137651914
2012-11-05,141.35,140.93,142.17,141.85,116.43,98318459
2012-11-06,142.28,142.13,143.52,142.96,117.35,106563909
2012-11-07,141.66,139.06,141.68,139.72,114.69,263929703
2012-11-08,139.7,137.93,140.41,138.04,113.31,181351566
2012-11-09,137.62,137.55,139.44,138.16,113.41,200950904
2012-11-12,138.59,137.96,138.81,138.27,113.5,97301953
2012-11-13,137.54,137.36,139.25,137.79,113.1,122818991
2012-11-14,138.21,135.62,138.43,135.93,111.58,191349976
2012-11-15,135.98,135.18,136.49,135.7,111.39,177963481
2012-11-16,135.9,134.7,136.64,136.37,111.94,239316080
2012-11-19,137.9,136.41,139.15,139.13,114.2,151289828
2012-11-20,138.91,138.08,139.42,139.19,114.25,119410788
2012-11-21,139.31,139.03,139.57,139.45,114.46,81542659
2012-11-23,140.13,140.04,141.4,141.35,116.02,65409145
2012-11-26,140.65,140.19,141.36,141.05,115.78,99649879
2012-11-27,140.91,140.24,141.39,140.33,115.19,127850321
2012-11-28,139.76,139.0,141.54,141.46,116.11,176637479
2012-11-29,141.99,141.37,142.51,142.12,116.66,150798733
2012-11-30,142.14,141.66,142.42,142.15,116.68,136298627
2012-12-03,142.8,141.34,142.92,141.45,116.11,124385047
2012-12-04,141.44,140.87,141.87,141.25,115.94,126623508
2012-12-05,141.37,140.37,142.16,141.5,116.15,147129404
2012-12-06,141.37,141.16,142.04,141.98,116.54,103086256
2012-12-07,142.53,141.67,142.69,142.41,116.89,108661551
2012-12-10,142.21,142.15,142.81,142.47,116.94,98424357
2012-12-11,143.06,142.99,144.11,143.44,117.74,152344305
2012-12-12,144.0,143.31,144.55,143.51,117.8,146740002
2012-12-13,143.42,142.27,143.83,142.63,117.08,135280737
2012-12-14,142.32,141.88,142.58,142.1,116.64,137650387
2012-12-17,142.47,142.43,143.85,143.77,118.01,143176435
2012-12-18,144.0,143.79,145.5,145.37,119.32,177579280
2012-12-19,145.53,144.24,145.58,144.29,118.44,150656553
2012-12-20,144.38,143.98,145.14,145.12,119.12,167906484
2012-12-21,142.17,141.94,144.09,142.79,118.05,245707986
2012-12-24,142.48,142.19,142.56,142.35,117.68,53874548
2012-12-26,142.64,141.35,142.71,141.75,117.19,105880761
2012-12-27,141.79,139.92,142.08,141.56,117.03,167731111
2012-12-28,140.64,139.87,141.42,140.03,115.76,148156789
2012-12-31,139.66,139.54,142.56,142.41,117.73,243370696
2013-01-02,145.11,144.73,146.15,146.06,120.75,191699844
2013-01-03,145.99,145.34,146.37,145.73,120.48,144670984
2013-01-04,145.97,145.67,146.61,146.37,121.0,116753387
2013-01-07,145.85,145.43,146.11,145.97,120.67,109872420
2013-01-08,145.71,144.98,145.91,145.55,120.33,121133837
2013-01-09,145.87,145.64,146.32,145.92,120.63,90616572
2013-01-10,146.73,145.97,147.09,147.08,121.59,130545424
2013-01-11,147.04,146.61,147.15,147.07,121.58,113891272
2013-01-14,146.89,146.43,147.07,146.97,121.5,89495130
2013-01-15,146.29,146.2,147.21,147.07,121.58,93129495
2013-01-16,146.77,146.61,147.28,147.05,121.57,104747927
2013-01-17,147.7,147.15,148.42,148.0,122.35,133581775
2013-01-18,147.97,147.43,148.49,148.33,122.63,169850738
2013-01-22,148.33,147.98,149.13,149.13,123.29,111615740
2013-01-23,149.13,148.86,149.5,149.37,123.48,104286611
2013-01-24,149.15,149.01,150.14,149.41,123.52,146167943
2013-01-25,149.88,149.37,150.25,150.25,124.21,147142564
2013-01-28,150.29,149.51,150.33,150.07,124.06,113251578
2013-01-29,149.77,149.67,150.85,150.66,124.55,105606462
2013-01-30,150.64,149.93,150.94,150.07,124.06,137305441
2013-01-31,149.89,149.6,150.38,149.7,123.76,108490791
2013-02-01,150.65,150.39,151.42,151.24,125.03,131103910
2013-02-04,150.32,149.43,151.27,149.54,123.63,158901804
2013-02-05,150.35,150.29,151.48,151.05,124.87,113835751
2013-02-06,150.52,150.41,151.26,151.16,124.96,138641354
2013-02-07,151.21,149.86,151.35,150.96,124.8,162376010
2013-02-08,151.22,151.22,151.89,151.8,125.49,103104819
2013-02-11,151.74,151.39,151.9,151.77,125.47,73707733
2013-02-12,151.78,151.61,152.3,152.02,125.68,65311038
2013-02-13,152.33,151.72,152.61,152.15,125.78,82228386
2013-02-14,151.69,151.52,152.47,152.29,125.9,80765157
2013-02-15,152.43,151.55,152.59,152.11,125.75,215103754
2013-02-19,152.37,152.16,153.28,153.25,126.69,95043470
2013-02-20,153.14,151.26,153.19,151.34,125.11,160357559
2013-02-21,150.96,149.94,151.42,150.42,124.35,181438601
2013-02-22,151.15,150.49,151.89,151.89,125.57,106239444
2013-02-25,152.63,149.0,152.86,149.0,123.18,237325697
2013-02-26,149.72,148.73,150.2,150.02,124.02,186316695
2013-02-27,149.89,149.76,152.33,151.91,125.58,147089201
2013-02-28,151.9,151.41,152.87,151.61,125.34,126627248
2013-03-01,151.09,150.41,152.34,152.11,125.75,170605782
2013-03-04,151.76,151.52,152.92,152.92,126.42,97382957
2013-03-05,153.66,153.64,154.7,154.29,127.55,121384504
2013-03-06,154.84,154.16,154.92,154.5,127.73,94355975
2013-03-07,154.7,154.52,154.98,154.78,127.96,85702532
2013-03-08,155.46,154.66,155.65,155.44,128.5,123471509
2013-03-11,155.32,155.13,156.04,156.03,128.99,83315530
2013-03-12,155.92,155.21,156.1,155.68,128.7,105663831
2013-03-13,155.76,155.23,156.12,155.9,128.88,92399074
2013-03-14,156.31,155.91,156.8,156.73,129.57,127154879
2013-03-15,155.85,155.31,156.04,155.83,129.4,138507153
2013-03-18,154.34,154.2,155.64,154.97,128.68,126602593
2013-03-19,155.3,153.59,155.51,154.61,128.39,167206228
2013-03-20,155.52,155.26,155.95,155.69,129.28,113632993
2013-03-21,154.76,154.1,155.64,154.36,128.18,128441488
2013-03-22,154.85,154.73,155.6,155.6,129.21,111082225
2013-03-25,156.01,154.35,156.27,154.95,128.67,151141333
2013-03-26,155.59,155.42,156.23,156.19,129.7,86222901
2013-03-27,155.26,155.0,156.24,156.19,129.7,99859772
2013-03-28,156.09,155.75,156.85,156.67,130.1,102819515
2013-04-01,156.59,155.67,156.91,156.05,129.58,99146793
2013-04-02,156.61,156.37,157.21,156.82,130.22,101379648
2013-04-03,156.91,154.82,157.03,155.23,128.9,153863537
2013-04-04,155.43,155.09,156.17,155.86,129.42,131800661
2013-04-05,153.95,153.77,155.35,155.16,128.84,159608146
2013-04-08,155.27,154.75,156.22,156.21,129.71,86406390
2013-04-09,156.5,155.98,157.32,156.75,130.16,100762236
2013-04-10,157.17,157.13,158.87,158.67,131.76,135064585
2013-04-11,158.7,158.54,159.71,159.19,132.19,110026835
2013-04-12,158.68,157.92,159.04,158.8,131.87,116234137
2013-04-15,158.0,155.1,158.13,155.12,128.81,216210295
2013-04-16,156.29,155.91,157.49,157.41,130.71,147215890
2013-04-17,156.29,154.28,156.32,155.11,128.8,226580070
2013-04-18,155.37,153.55,155.41,154.14,128.0,167415764
2013-04-19,154.5,154.12,155.55,155.48,129.11,149577337
2013-04-22,155.78,154.75,156.54,156.17,129.68,106460508
2013-04-23,156.95,156.17,157.93,157.78,131.02,165858583
2013-04-24,157.83,157.54,158.3,157.88,131.1,96580174
2013-04-25,158.34,158.1,159.27,158.52,131.63,130849307
2013-04-26,158.33,157.73,158.6,158.24,131.4,95891293
2013-04-29,158.67,158.42,159.65,159.3,132.28,88476104
2013-04-30,159.27,158.61,159.72,159.68,132.6,115868414
2013-05-01,159.33,158.1,159.41,158.28,131.43,138772621
2013-05-02,158.68,158.53,159.89,159.75,132.65,96336318
2013-05-03,161.14,159.78,161.88,161.37,134.0,143979238
2013-05-06,161.49,161.42,162.01,161.78,134.34,66750706
2013-05-07,162.13,161.67,162.65,162.6,135.02,89948203
2013-05-08,162.42,162.33,163.39,163.34,135.64,97023107
2013-05-09,163.27,162.47,163.7,162.88,135.25,106566417
2013-05-10,162.99,162.51,163.55,163.41,135.69,103075824
2013-05-13,163.2,162.82,163.81,163.54,135.8,81688029
2013-05-14,163.67,163.67,165.35,165.23,137.2,118798711
2013-05-15,164.96,164.91,166.45,166.12,137.94,120608462
2013-05-16,165.78,165.09,166.36,165.34,137.3,109779806
2013-05-17,165.95,165.73,167.04,166.94,138.62,129718215
2013-05-20,166.78,166.61,167.58,166.93,138.62,85006385
2013-05-21,167.08,166.5,167.8,167.17,138.82,95701008
2013-05-22,167.34,165.17,169.07,165.93,137.79,243639217
2013-05-23,164.16,163.94,165.91,165.45,137.39,210803037
2013-05-24,164.47,163.98,165.38,165.31,137.27,151527477
2013-05-28,167.04,165.81,167.78,166.3,138.09,143410276
2013-05-29,165.42,164.34,165.8,165.22,137.2,160214092
2013-05-30,165.35,165.22,166.59,165.83,137.7,106551037
2013-05-31,165.37,163.13,166.31,163.45,135.73,176380148
2013-06-03,163.83,162.66,164.46,164.35,136.47,167962719
2013-06-04,164.44,162.73,165.1,163.56,135.82,157537197
2013-06-05,163.09,161.13,163.42,161.27,133.92,211235847
2013-06-06,161.2,160.25,162.74,162.73,135.13,200064681
2013-06-07,163.85,163.14,164.95,164.8,136.85,185761019
2013-06-10,165.31,164.37,165.4,164.8,136.85,102542965
2013-06-11,163.3,162.74,164.54,163.1,135.44,159379607
2013-06-12,164.22,161.6,164.39,161.75,134.31,176962186
2013-06-13,161.66,161.3,164.5,164.21,136.36,163201480
2013-06-14,164.03,162.91,164.67,163.18,135.5,141018099
2013-06-17,164.29,163.22,165.22,164.44,136.55,136114269
2013-06-18,164.53,164.52,165.99,165.74,137.63,114592356
2013-06-19,165.6,163.38,165.89,163.45,135.73,205916944
2013-06-20,161.86,158.98,163.47,159.4,132.36,320785551
2013-06-21,159.64,157.47,159.76,159.07,132.79,271424782
2013-06-24,157.41,155.73,158.43,157.06,131.11,221849792
2013-06-25,158.48,157.42,160.1,158.57,132.37,161987972
2013-06-26,159.87,159.25,160.5,160.14,133.68,134713304
2013-06-27,161.1,160.95,161.82,161.08,134.46,129359801
2013-06-28,160.63,159.86,161.4,160.42,133.91,160158020
2013-07-01,161.26,161.08,162.48,161.36,134.7,131657906
2013-07-02,161.12,160.5,162.3,161.21,134.57,144734577
2013-07-03,160.48,160.22,161.77,161.28,134.63,75216341
2013-07-05,162.47,161.3,163.08,163.02,136.08,122350267
2013-07-08,163.86,163.08,164.39,163.95,136.86,106842928
2013-07-09,164.98,164.27,165.33,165.13,137.84,119211370
2013-07-10,164.97,164.63,165.75,165.19,137.89,120332699
2013-07-11,167.11,165.18,167.61,167.44,139.77,135466463
2013-07-12,167.39,167.13,167.93,167.51,139.83,102638074
2013-07-15,167.97,167.68,168.39,168.15,140.37,69387788
2013-07-16,168.26,167.07,168.36,167.52,139.84,88590595
2013-07-17,168.16,167.73,168.48,167.95,140.2,91766311
2013-07-18,168.31,168.2,169.27,168.87,140.97,103461245
2013-07-19,168.52,168.31,169.23,169.17,141.22,103709128
2013-07-22,169.41,169.01,169.74,169.5,141.49,79307249
2013-07-23,169.8,169.05,169.83,169.14,141.19,80765520
2013-07-24,169.79,168.18,169.86,168.52,140.67,112811714
2013-07-25,168.22,167.94,169.08,168.93,141.02,111066858
2013-07-26,168.22,167.52,169.16,169.11,141.17,107750433
2013-07-29,168.68,168.11,169.06,168.59,140.73,79712464
2013-07-30,169.1,168.19,169.28,168.59,140.73,85124833
2013-07-31,168.94,168.49,169.85,168.71,140.83,142329200
2013-08-01,169.99,169.9,170.81,170.66,142.46,110213653
2013-08-02,170.28,170.05,170.97,170.95,142.7,91009697
2013-08-05,170.57,170.35,170.96,170.7,142.49,53868607
2013-08-06,170.37,169.35,170.74,169.73,141.68,87403388
2013-08-07,169.19,168.55,169.43,169.18,141.23,84663314
2013-08-08,169.98,168.93,170.18,169.8,141.74,101940958
2013-08-09,169.58,168.72,170.1,169.31,141.33,91824151
2013-08-12,168.46,168.38,169.31,169.11,141.17,68477641
2013-08-13,169.41,168.41,169.9,169.61,141.58,80689816
2013-08-14,169.53,168.7,169.8,168.74,140.86,79609123
2013-08-15,167.41,166.09,167.43,166.38,138.89,152647543
2013-08-16,166.06,165.5,166.63,165.83,138.43,130636116
2013-08-19,165.64,164.76,166.21,164.77,137.54,96330805
2013-08-20,165.04,164.86,166.2,165.58,138.22,89235551
2013-08-21,165.12,164.19,166.03,164.56,137.37,159343176
2013-08-22,164.9,164.89,166.3,166.06,138.62,101381277
2013-08-23,166.55,165.77,166.83,166.62,139.09,90872824
2013-08-26,166.79,165.89,167.3,166.0,138.57,89492894
2013-08-27,164.36,163.21,166.0,163.33,136.34,158359408
2013-08-28,163.26,163.05,164.49,163.91,136.83,107750295
2013-08-29,163.55,163.4,165.04,164.17,137.04,119032950
2013-08-30,164.51,163.17,164.53,163.65,136.61,134740736
2013-09-03,165.23,163.7,165.58,164.39,137.23,142331733
2013-09-04,164.43,164.13,166.03,165.75,138.36,97219175
2013-09-05,165.85,165.73,166.4,165.96,138.54,63023864
2013-09-06,166.51,164.48,166.98,166.04,138.6,159700226
2013-09-09,166.45,166.45,167.73,167.63,139.93,87408601
2013-09-10,168.64,168.26,168.9,168.87,140.97,105300853
2013-09-11,168.64,168.35,169.4,169.4,141.41,94296092
2013-09-12,169.34,168.72,169.56,168.95,141.03,83134871
2013-09-13,169.13,168.74,169.46,169.33,141.35,72700859
2013-09-16,171.16,170.04,171.24,170.31,142.17,126115232
2013-09-17,170.46,170.46,171.11,171.07,142.8,82269719
2013-09-18,171.01,170.58,173.52,173.05,144.46,203079713
2013-09-19,173.52,172.59,173.6,172.76,144.21,146510429
2013-09-20,172.33,170.58,172.33,170.72,143.21,132555427
2013-09-23,170.49,169.39,170.65,169.93,142.55,104534720
2013-09-24,169.9,169.21,170.53,169.53,142.21,101097962
2013-09-25,169.64,168.89,169.98,169.04,141.8,117195118
2013-09-26,169.32,169.05,170.17,169.69,142.35,77036992
2013-09-27,168.84,168.47,169.14,168.91,141.69,98644882
2013-09-30,167.48,167.15,168.54,168.01,140.94,143620138
2013-10-01,168.14,167.97,169.5,169.34,142.05,126997489
2013-10-02,168.35,167.83,169.34,169.18,141.92,112859880
2013-10-03,168.79,166.84,168.94,167.62,140.61,176563533
2013-10-04,167.75,167.53,169.06,168.89,141.68,96853649
2013-10-07,167.42,167.25,168.45,167.43,140.45,96070316
2013-10-08,167.4,165.36,167.62,165.48,138.82,178558678
2013-10-09,165.8,164.53,166.2,165.6,138.92,168271554
2013-10-10,167.29,167.23,169.26,169.17,141.91,194021164
2013-10-11,168.91,168.77,170.32,170.26,142.82,104967037
2013-10-14,169.21,169.08,171.08,170.94,143.4,111901876
2013-10-15,170.51,169.47,171.15,169.7,142.36,153958055
2013-10-16,170.72,170.64,172.16,172.07,144.34,161058684
2013-10-17,171.37,171.34,173.32,173.22,145.31,129004482
2013-10-18,173.86,173.51,174.51,174.39,146.29,138269996
2013-10-21,174.45,174.01,174.75,174.4,146.3,104054017
2013-10-22,174.91,174.43,175.93,175.41,147.14,126536379
2013-10-23,174.81,173.96,174.89,174.57,146.44,105370556
2013-10-24,174.92,174.51,175.37,175.15,146.93,70144619
2013-10-25,175.51,175.17,176.0,175.95,147.6,93571048
2013-10-28,175.89,175.7,176.47,176.23,147.83,84672528
2013-10-29,176.63,176.38,177.24,177.17,148.62,87248072
2013-10-30,177.38,175.66,177.51,176.29,147.88,139662588
2013-10-31,176.15,175.53,176.89,175.79,147.46,133367094
2013-11-01,176.02,175.22,176.61,176.21,147.82,142775416
2013-11-04,176.69,175.98,176.9,176.83,148.34,85486867
2013-11-05,176.14,175.57,176.75,176.27,147.87,85601525
2013-11-06,177.03,176.54,177.5,177.17,148.62,87129195
2013-11-07,177.5,174.76,177.64,174.93,146.74,156202030
2013-11-08,174.87,174.85,177.31,177.29,148.72,136681130
2013-11-11,177.12,176.91,177.53,177.32,148.75,66300304
2013-11-12,176.94,176.37,177.36,176.96,148.45,83808745
2013-11-13,176.09,176.09,178.43,178.38,149.64,103057956
2013-11-14,178.54,178.25,179.42,179.27,150.38,103190954
2013-11-15,179.56,179.33,180.12,180.05,151.04,102818190
2013-11-18,180.35,179.02,180.5,179.42,150.51,104796009
2013-11-19,179.33,178.72,179.87,179.03,150.18,93891416
2013-11-20,179.39,177.98,179.93,178.47,149.71,124908601
2013-11-21,178.97,178.86,180.05,179.91,150.92,92841271
2013-11-22,179.98,179.77,180.83,180.81,151.67,81295887
2013-11-25,181.13,180.37,181.17,180.63,151.52,79485709
2013-11-26,180.72,180.41,181.22,180.68,151.57,86993560
2013-11-27,180.87,180.65,181.24,181.12,151.93,58800056
2013-11-29,181.32,180.8,181.75,181.0,151.83,55870903
2013-12-02,181.09,180.25,181.43,180.53,151.44,99725781
2013-12-03,179.94,179.17,180.39,179.75,150.79,116563302
2013-12-04,179.1,178.35,180.48,179.73,150.77,123032637
2013-12-05,179.41,178.77,179.74,178.94,150.11,106934067
2013-12-06,180.67,180.15,181.11,180.94,151.78,127727518
2013-12-09,181.47,181.16,181.67,181.4,152.17,70123608
2013-12-10,180.98,180.64,181.36,180.75,151.62,80976207
2013-12-11,180.82,178.5,180.85,178.72,149.92,130590810
2013-12-12,178.64,177.76,178.86,178.13,149.43,115564840
2013-12-13,178.5,177.77,178.66,178.11,149.41,107807610
2013-12-16,178.95,178.9,179.81,179.22,150.34,96194790
2013-12-17,179.38,178.25,179.41,178.65,149.86,89886224
2013-12-18,178.92,177.32,181.73,181.7,152.42,234906482
2013-12-19,181.18,180.71,181.7,181.49,152.25,136298872
2013-12-20,180.69,180.57,181.99,181.56,153.13,197086908
2013-12-23,182.45,182.07,182.64,182.53,153.94,85597541
2013-12-24,182.54,182.53,183.01,182.93,154.28,45368841
2013-12-26,183.34,183.32,183.96,183.86,155.07,63365227
2013-12-27,184.1,183.66,184.18,183.85,155.06,61813841
2013-12-30,183.87,183.58,184.02,183.82,155.03,56857458
2013-12-31,184.07,183.93,184.69,184.69,155.77,86247638
2014-01-02,183.98,182.48,184.07,182.92,154.27,119636836
2014-01-03,183.23,182.63,183.6,182.89,154.25,81390502
2014-01-06,183.49,182.08,183.56,182.36,153.8,108028139
2014-01-07,183.09,182.95,183.79,183.48,154.75,86144169
2014-01-08,183.45,182.89,183.83,183.52,154.78,96582234
2014-01-09,184.11,182.8,184.13,183.64,154.88,90683302
2014-01-10,183.95,183.01,184.22,184.14,155.3,102026318
2014-01-13,183.67,181.34,184.18,181.69,153.24,149891938
2014-01-14,182.29,181.95,183.77,183.67,154.91,105016055
2014-01-15,184.1,183.71,184.94,184.66,155.74,98525721
2014-01-16,184.28,183.83,184.66,184.42,155.54,72290520
2014-01-17,184.1,183.32,184.45,183.64,154.88,107848616
2014-01-21,184.7,183.05,184.77,184.18,155.34,88621138
2014-01-22,184.49,183.91,184.57,184.3,155.44,61270816
2014-01-23,183.37,181.82,183.4,182.79,154.16,132496880
2014-01-24,181.6,178.83,181.66,178.89,150.87,208677093
2014-01-27,179.06,177.12,179.52,178.01,150.13,180843004
2014-01-28,178.14,178.12,179.3,179.07,151.03,110463152
2014-01-29,177.58,176.88,178.55,177.35,149.58,216597269
2014-01-30,178.83,178.26,179.81,179.23,151.16,118938051
2014-01-31,177.01,176.92,179.29,178.18,150.28,194677861
2014-02-03,177.97,173.83,178.37,174.17,146.89,254837004
2014-02-04,174.95,174.11,175.84,175.39,147.92,165012351
2014-02-05,174.78,173.71,175.56,175.17,147.74,164230470
2014-02-06,175.58,175.22,177.48,177.48,149.69,132877526
2014-02-07,178.31,177.73,179.87,179.68,151.54,170787197
2014-02-10,179.7,179.21,180.07,180.01,151.82,92218729
2014-02-11,180.16,180.04,182.44,181.98,153.48,117814009
2014-02-12,182.25,181.71,182.83,182.07,153.56,94717638
2014-02-13,180.84,180.83,183.2,183.01,154.35,100542155
2014-02-14,182.84,182.67,184.36,184.02,155.2,96498305
2014-02-18,184.18,183.65,184.49,184.24,155.39,80460878
2014-02-19,183.76,182.87,184.95,183.02,154.36,126524261
2014-02-20,183.27,182.6,184.52,184.1,155.27,104998099
2014-02-21,184.45,183.8,184.89,183.89,155.09,118116359
2014-02-24,184.28,184.2,186.15,184.91,155.95,114063868
2014-02-25,185.06,184.23,185.59,184.84,155.89,117084901
2014-02-26,185.11,184.33,185.6,184.85,155.9,98677144
2014-02-27,184.58,184.37,185.87,185.82,156.72,93880780
2014-02-28,185.79,185.05,187.15,186.29,157.12,150842000
2014-03-03,184.65,183.75,185.45,184.98,156.01,167448668
2014-03-04,186.79,186.75,187.98,187.58,158.2,167545852
2014-03-05,187.74,187.45,188.07,187.75,158.35,88376859
2014-03-06,188.21,187.78,188.61,188.18,158.71,82516500
2014-03-07,188.96,187.43,188.96,188.26,158.78,114513432
2014-03-10,187.97,187.08,188.23,188.16,158.69,74939176
2014-03-11,188.44,186.8,188.71,187.23,157.91,99009013
2014-03-12,186.32,185.9,187.35,187.28,157.95,104824323
2014-03-13,187.84,184.66,187.99,185.18,156.18,155014237
2014-03-14,184.85,184.44,185.8,184.66,155.74,153919598
2014-03-17,185.59,185.51,186.77,186.33,157.15,98359454
2014-03-18,186.71,186.51,187.91,187.66,158.27,101804519
2014-03-19,187.68,185.47,187.94,186.66,157.43,176267253
2014-03-20,186.25,185.92,187.89,187.75,158.35,117240972
2014-03-21,187.71,186.03,189.02,186.2,157.74,163127905
2014-03-24,186.84,184.62,187.07,185.43,157.08,121411145
2014-03-25,186.37,185.27,186.94,186.31,157.83,103851737
2014-03-26,187.04,184.92,187.34,184.97,156.69,119842897
2014-03-27,184.75,183.9,185.34,184.58,156.36,142382757
2014-03-28,185.11,185.0,186.42,185.49,157.13,101641547
2014-03-31,186.67,185.52,187.3,187.01,158.42,99744911
2014-04-01,187.62,187.0,188.36,188.25,159.47,89193125
2014-04-02,188.49,188.14,189.13,188.88,160.01,78680761
2014-04-03,189.17,188.05,189.22,188.63,159.79,77435320
2014-04-04,189.66,186.1,189.7,186.4,157.9,169380705
2014-04-07,185.95,183.96,186.26,184.34,156.16,140802699
2014-04-08,184.26,183.59,185.4,185.1,156.8,112659755
2014-04-09,185.6,185.06,187.15,187.09,158.49,100253612
2014-04-10,187.08,182.93,187.17,183.16,155.16,172959331
2014-04-11,182.14,181.31,183.42,181.51,153.76,167250792
2014-04-14,182.93,181.44,183.37,182.94,154.97,132381601
2014-04-15,183.32,181.51,184.33,184.2,156.04,157092533
2014-04-16,185.47,184.65,186.14,186.13,157.68,105196633
2014-04-17,185.88,185.56,186.91,186.39,157.9,105254649
2014-04-21,186.44,186.21,187.1,187.04,158.45,68329343
2014-04-22,187.23,187.13,188.4,187.89,159.17,85790307
2014-04-23,187.82,187.3,187.92,187.45,158.79,73869384
2014-04-24,188.37,186.93,188.39,187.83,159.12,88169916
2014-04-25,187.22,185.87,187.33,186.29,157.81,100380205
2014-04-28,187.05,184.96,187.69,186.88,158.31,135121094
2014-04-29,187.48,187.08,188.04,187.75,159.05,84097551
2014-04-30,187.44,187.18,188.5,188.31,159.52,101507717
2014-05-01,188.22,187.73,188.84,188.33,159.54,93019095
2014-05-02,188.31,187.78,189.14,188.06,159.31,98121662
2014-05-05,187.14,186.62,188.55,188.42,159.62,75882739
2014-05-06,188.0,186.74,188.13,186.78,158.23,85454226
2014-05-07,187.41,186.01,187.97,187.88,159.16,106500480
2014-05-08,187.71,187.08,189.05,187.68,158.99,93617513
2014-05-09,187.71,186.83,188.04,187.96,159.23,83678568
2014-05-12,188.8,188.0,189.88,189.79,160.78,86940045
2014-05-13,190.04,189.77,190.42,189.96,160.92,66453965
2014-05-14,189.79,188.79,189.88,189.06,160.16,72366848
2014-05-15,188.68,186.48,188.72,187.4,158.75,154956399
2014-05-16,187.51,186.72,188.13,188.05,159.3,97457678
2014-05-19,187.69,187.52,188.89,188.74,159.89,63839398
2014-05-20,188.65,187.07,188.67,187.55,158.88,111644478
2014-05-21,188.09,188.06,189.22,189.13,160.22,89093285
2014-05-22,189.18,188.86,189.98,189.59,160.61,61549345
2014-05-23,189.76,189.59,190.48,190.35,161.25,60156088
2014-05-27,191.06,190.95,191.58,191.52,162.24,72010355
2014-05-28,191.52,191.06,191.82,191.38,162.12,66722865
2014-05-29,191.82,191.33,192.4,192.37,162.96,64376573
2014-05-30,192.19,192.03,192.8,192.68,163.22,76315640
2014-06-02,192.95,191.97,192.99,192.9,163.41,64655648
2014-06-03,192.43,192.25,192.9,192.8,163.33,65047193
2014-06-04,192.47,192.27,193.3,193.19,163.66,55529372
2014-06-05,193.41,192.7,194.65,194.45,164.72,92102592
2014-06-06,194.87,194.78,195.43,195.38,165.51,78696219
2014-06-09,195.35,195.17,196.05,195.58,165.68,65118828
2014-06-10,195.34,194.92,195.64,195.6,165.7,57129440
2014-06-11,194.9,194.48,195.12,194.92,165.12,68772479
2014-06-12,194.69,193.11,194.8,193.54,163.95,106350200
2014-06-13,193.92,193.3,194.32,194.13,164.45,82017278
2014-06-16,193.89,193.66,194.7,194.29,164.59,87424332
2014-06-17,194.02,193.81,194.97,194.83,165.05,84833876
2014-06-18,194.83,194.4,196.37,196.26,166.26,105266767
2014-06-19,196.43,195.8,196.6,196.48,166.44,85928920
2014-06-20,196.03,195.7,196.1,195.94,166.78,100587108
2014-06-23,195.99,195.52,196.05,195.88,166.73,70611486
2014-06-24,195.53,194.48,196.5,194.7,165.72,96236917
2014-06-25,194.29,194.25,195.78,195.58,166.47,82781912
